,Title,District,District ID,price,متراژ,نوع ملک,تعداد اتاق,پارکینگ,انباری,آسانسور,سن بنا,قیمت هر متر
1070,فروش آپارتمان 100 متر در بازار,بازار,938,"1,300,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"13,000,000"
1071,فروش اپارتمان اداری یکجا ناصرخسرو,بازار,938,قیمت توافقی,۱۱۸,آپارتمان,۵ به بالا,دارد,دارد,,۱۱ سال,
1072,43 متری واقع در خیابان معصومی,بازار,938,"950,000,000",43,آپارتمان,1,,دارد,,16 سال,"22,093,000"
1073,فروش یکجا خانه کلنگی در مولوی تهران,بازار,938,"3,420,000,000",57,خانه و کلنگی,3,,,,31 سال,"60,000,000"
1074,آپارتمان50متری تکواحدی طبقه سوم,بازار,938,قیمت توافقی,۵۰,آپارتمان,۱,,دارد,,۱۶ سال,
1075,مولوی ( بازار ),بازار,938,"1,700,000,000",63,آپارتمان,2,,,دارد,6 سال,"26,984,000"
1076,خانه 4 طبقه واقع در بازار تهران,بازار,938,"5,200,000,000",61,خانه و کلنگی,1,,دارد,,28 سال,"85,246,000"
1077,فوری فروش آپارتمان نقلی,بازار,938,"1,250,000,000",39,آپارتمان,1,,دارد,,16 سال,"32,051,000"
1078,فروش کلنگی 282 واقع در امام زاده یحیی,بازار,938,قیمت توافقی,۲۸۲,خانه و کلنگی,۵ به بالا,,,,بیشتر از ۳۰ سال,
1079,63 متری / مناسب سرمایه گذاری,بازار,938,"1,430,000,000",63,آپارتمان,2,,,دارد,8 سال,"22,698,000"
1080,خانه ویلایی,بازار,938,"2,480,000,000",72,خانه و کلنگی,3,,دارد,,27 سال,"34,444,000"
1081,فروش آپارتمان 105 متر در آپادانا - خرمشهر,باغ صبا,3585,قیمت توافقی,۱۱۵,آپارتمان,۳,دارد,دارد,دارد,۱ سال,
1082,فروش آپارتمان 150 متر در بهار شمالی,باغ صبا,3585,قیمت توافقی,۱۵۰,آپارتمان,۳,دارد,دارد,دارد,نوساز,
1083,فروش آپارتمان 200 متر در شریعتی بهار شمالی,باغ صبا,3585,قیمت توافقی,۲۰۰,آپارتمان,۳,دارد,دارد,دارد,نوساز,
1084,بهار شمالی 48 متر فول امکانات بدون مشابه,باغ صبا,3585,"2,300,000,000",48,آپارتمان,1,دارد,دارد,دارد,8 سال,"47,917,000"
1085,فروش آپارتمان 163 متر در باغ صبا,باغ صبا,3585,قیمت توافقی,۱۶۳,آپارتمان,۳,دارد,دارد,دارد,نوساز,
1086,فروش آپارتمان 42 متر در باغ صبا,باغ صبا,3585,قیمت توافقی,۴۲,آپارتمان,۱,دارد,دارد,دارد,۱۲ سال,
1087,فروش آپارتمان 95 متر در شریعتی روبروی خیابان ملک,باغ صبا,3585,قیمت توافقی,۹۵,آپارتمان,۲,دارد,دارد,,۲۱ سال,
1088,فروش خانه و کلنگی 530 متر زمین در باغ صبا,باغ صبا,3585,"47,000,000,000",523,خانه و کلنگی,5 به بالا,دارد,دارد,دارد,31 سال,"89,866,000"
1089,فروش آپارتمان 100 متر در باغ صبا,باغ صبا,3585,قیمت توافقی,۱۰۰,آپارتمان,۲,دارد,دارد,دارد,۲ سال,
1090,فروش آپارتمان 85 متر در شریعتی طالقانی,باغ صبا,3585,قیمت توافقی,۸۵,آپارتمان,۲,دارد,دارد,دارد,۵ سال,
1091,50متر تکواحدی شریعتی پلیس,باغ صبا,3585,"1,900,000,000",50,آپارتمان,1,,دارد,,25 سال,"38,000,000"
1092,فروش آپارتمان 65 متر در شریعتی سه راه طالقانی,باغ صبا,3585,قیمت توافقی,۶۵,آپارتمان,۱,دارد,دارد,دارد,نوساز,
1093,فروش آپارتمان 205 متر در باغ صبا,باغ صبا,3585,قیمت توافقی,۲۰۵,آپارتمان,۴,دارد,دارد,دارد,نوساز,
1094,فروش آپارتمان 135 متر در سهروردی - باغ صبا,باغ صبا,3585,قیمت توافقی,۱۳۵,آپارتمان,۳,دارد,دارد,دارد,۱ سال,
1095,فروش آپارتمان 95 متر در باغ صبا,باغ صبا,3585,قیمت توافقی,۹۵,آپارتمان,۲,دارد,دارد,دارد,۲ سال,
1096,فروش آپارتمان 70 متری بـهار شمالی تکـواحدی فوری,باغ صبا,3585,"4,900,000,000",70,آپارتمان,2,دارد,دارد,دارد,نوساز,"70,000,000"
1097,35 متری نقلی شریعتی روبروی ملک,باغ صبا,3585,"2,200,000,000",35,آپارتمان,1,,,,13 سال,"62,857,000"
1098,آپارتمان تکواحدی 44متر اکازیون,باغ صبا,3585,"2,800,000,000",44,آپارتمان,1,,,دارد,5 سال,"63,636,000"
1099,فروش آپارتمان 107 متر در باغ صباشریعتی ملک,باغ صبا,3585,"6,000,000,000",107,آپارتمان,2,دارد,دارد,دارد,21 سال,"56,075,000"
1100,بهار شمالی 60 متر بدون مشابه فول بازسازی,باغ صبا,3585,"1,800,000,000",60,آپارتمان,1,,دارد,,26 سال,"30,000,000"
1101,آپارتمان 85 متر در شریعتی روبروی ملک,باغ صبا,3585,قیمت توافقی,۸۵,آپارتمان,۲,دارد,دارد,دارد,۱ سال,
1102,فروش آپارتمان 130 متر در شریعتی میثاق,باغ صبا,3585,قیمت توافقی,۱۳۰,آپارتمان,۳,دارد,دارد,دارد,نوساز,
1103,فروش آپارتمان 96 متر در سهروردی - باغ صبا,باغ صبا,3585,قیمت توافقی,۹۶,آپارتمان,۲,دارد,دارد,دارد,۲ سال,
1104,فروش آپارتمان 135 متر شریعتی خ ملک,باغ صبا,3585,قیمت توافقی,۱۳۵,آپارتمان,۳,دارد,دارد,دارد,نوساز,
1105,فروش آپارتمان 95 متر در باغ صبا,باغ صبا,3585,"6,650,000,000",95,آپارتمان,2,دارد,دارد,دارد,نوساز,"70,000,000"
1106,بهارشیراز تک واحدی,باغ صبا,3585,"10,400,000,000",118,آپارتمان,2,دارد,دارد,دارد,نوساز,"88,136,000"
1107,فروش آپارتمان 105 متر در سهروردی شمالی,باغ صبا,3585,قیمت توافقی,۱۹۹,آپارتمان,۴,دارد,دارد,دارد,۲ سال,
1108,بهار شمـالی 100متری نوسـاز کلیـد نخـورده,باغ صبا,3585,"7,500,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"75,000,000"
1109,فـروش مسکونی 77متـری تکــواحدی,باغ صبا,3585,قیمت توافقی,۷۷,آپارتمان,۲,دارد,دارد,دارد,۲ سال,
1110,آپارتمان 68 متر در نوساز شریعتی سه راه طالقانی,باغ صبا,3585,قیمت توافقی,۶۸,آپارتمان,۲,دارد,دارد,دارد,نوساز,
1111,فروش آپارتمان 95 متر در شریعتی بهار جنوبی,باغ صبا,3585,قیمت توافقی,۹۵,آپارتمان,۲,دارد,دارد,دارد,نوساز,
1112,فروش آپارتمان 105 متر در سهروردی - باغ صبا,باغ صبا,3585,قیمت توافقی,۱۰۵,آپارتمان,۲,دارد,دارد,دارد,۲ سال,
1113,فروش آپارتمان 127 متر در بهار شمـالی فوری,باغ صبا,3585,"8,500,000,000",127,آپارتمان,3,دارد,دارد,دارد,نوساز,"66,929,000"
1114,فروش آپارتمان 85 متر در شریعتی سه راه طالقانی,باغ صبا,3585,قیمت توافقی,۸۵,آپارتمان,۲,دارد,دارد,دارد,نوساز,
1115,فروش آپارتمان 90 متر در باغ صبا,باغ صبا,3585,قیمت توافقی,۹۰,آپارتمان,۲,دارد,دارد,دارد,۲ سال,
1116,بهار شمالی شریعتی 74 متر بدون مشابه,باغ صبا,3585,"3,920,000,000",74,آپارتمان,2,دارد,دارد,دارد,4 سال,"52,973,000"
1117,فروش آپارتمان 125 متر در باغ صبا,باغ صبا,3585,قیمت توافقی,۱۲۵,آپارتمان,۳,دارد,دارد,دارد,۲ سال,
1118,فروش آپارتمان 167 متر در باغ فیض,باغ فیض,4667,"8,800,000,000",167,آپارتمان,3,دارد,دارد,دارد,18 سال,"52,695,000"
1119,آپارتمان 88 متر در باغ فیض/روبه افتاب فوری,باغ فیض,4667,"5,800,000,000",88,آپارتمان,2,دارد,دارد,دارد,5 سال,"65,909,000"
1120,آپارتمان 90 متر در باغ فیض/خجسته پور,باغ فیض,4667,"5,750,000,000",90,آپارتمان,2,دارد,دارد,دارد,6 سال,"63,889,000"
1121,برج مجلل مروارید/95متری/2خوابه/ فول/کلیدخورده,باغ فیض,4667,"6,300,000,000",95,آپارتمان,2,دارد,دارد,دارد,نوساز,"66,316,000"
1122,برج مروارید غرب 97متر/,باغ فیض,4667,"6,000,000,000",97,آپارتمان,2,دارد,دارد,دارد,نوساز,"61,856,000"
1123,فروش آپارتمان 101 متر در باغ فیض,باغ فیض,4667,"6,580,000,000",101,آپارتمان,2,دارد,دارد,دارد,17 سال,"65,149,000"
1124,فروش آپارتمان 83 متر در باغ فیض,باغ فیض,4667,"5,000,000,000",83,آپارتمان,2,دارد,دارد,دارد,14 سال,"60,241,000"
1125,فروش آپارتمان 73 متر در باغ فیض فوری,باغ فیض,4667,"2,750,000,000",73,آپارتمان,2,,دارد,,19 سال,"37,671,000"
1126,فروش آپارتمان 70 متر در باغ فیض,باغ فیض,4667,"6,150,000,000",70,آپارتمان,2,دارد,دارد,دارد,نوساز,"87,857,000"
1127,فروش آپارتمان 55 متر در باغ فیض,باغ فیض,4667,"3,980,000,000",55,آپارتمان,1,دارد,دارد,دارد,19 سال,"72,364,000"
1128,برج مجلل مروارید/78متر/ یک خواب/ کلید نخورده,باغ فیض,4667,"4,600,000,000",78,آپارتمان,1,دارد,دارد,دارد,نوساز,"58,974,000"
1129,فروش آپارتمان 54 متر در باغ فیض,باغ فیض,4667,"3,950,000,000",54,آپارتمان,1,دارد,دارد,دارد,17 سال,"73,148,000"
1130,فروش آپارتمان 146 متر در باغ فیض,باغ فیض,4667,"10,600,000,000",146,آپارتمان,3,دارد,دارد,دارد,3 سال,"72,603,000"
1131,73 متر/اشرفی باهنر/فول امکانات,باغ فیض,4667,"4,950,000,000",73,آپارتمان,2,دارد,دارد,دارد,17 سال,"67,808,000"
1132,80متر/فول امکانات/پلان مهندسی/باغ فیض,باغ فیض,4667,"6,000,000,000",80,آپارتمان,1,دارد,دارد,دارد,5 سال,"75,000,000"
1133,برج مجلل مروارید/71متر/ یک خواب/ کلید نخورده,باغ فیض,4667,"3,750,000,000",71,آپارتمان,1,دارد,دارد,دارد,نوساز,"52,817,000"
1134,فروش آپارتمان 50 متر در باغ فیض,باغ فیض,4667,"3,400,000,000",50,آپارتمان,1,دارد,دارد,دارد,14 سال,"68,000,000"
1135,88متر دوخواب تاپ لوکیشن,باغ فیض,4667,"6,000,000,000",88,آپارتمان,2,دارد,دارد,دارد,2 سال,"68,182,000"
1136,67 متری 1 خواب کلید نخورده برج مجلل مروارید,باغ فیض,4667,"4,000,000,000",67,آپارتمان,1,دارد,دارد,دارد,نوساز,"59,701,000"
1137,برج مجلل مروارید/67متر/ یک خواب/ کلید نخورده,باغ فیض,4667,"4,400,000,000",67,آپارتمان,1,دارد,دارد,دارد,نوساز,"65,672,000"
1138,برج مجلل مروارید/100متر/2 خوابه/ کلید نخورده,باغ فیض,4667,"7,000,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"70,000,000"
1139,فروش آپارتمان 92 متر در باغ فیض فوری,باغ فیض,4667,"5,850,000,000",92,آپارتمان,2,دارد,دارد,دارد,18 سال,"63,587,000"
1140,فروش آپارتمان 75 متر در باغ فیض,باغ فیض,4667,"5,050,000,000",75,آپارتمان,2,دارد,دارد,,17 سال,"67,333,000"
1141,73 متر/پونک هجرت/فول بازسازی شده فوری,باغ فیض,4667,"5,150,000,000",73,آپارتمان,2,دارد,دارد,,19 سال,"70,548,000"
1142,فروش آپارتمان 54 متر در باغ فیض,باغ فیض,4667,"4,000,000,000",54,آپارتمان,1,دارد,دارد,دارد,18 سال,"74,074,000"
1143,فروش آپارتمان 80 متر در باغ فیض,باغ فیض,4667,"5,100,000,000",80,آپارتمان,2,دارد,دارد,دارد,21 سال,"63,750,000"
1144,54 متری یک خواب نورمستقیم باغ فیض,باغ فیض,4667,"3,900,000,000",54,آپارتمان,2,دارد,دارد,دارد,18 سال,"72,222,000"
1145,100متر نوساز شخصی ساز/خجسته پور هجرت,باغ فیض,4667,"7,000,000,000",100,آپارتمان,2,دارد,دارد,دارد,نوساز,"70,000,000"
1146,54 متر/ فول امکانات/ باغ فیض,باغ فیض,4667,"4,500,000,000",54,آپارتمان,1,دارد,دارد,دارد,12 سال,"83,333,000"
1147,فروش آپارتمان 90 متر در برج منطقه 5,باغ فیض,4667,"6,600,000,000",90,آپارتمان,2,دارد,دارد,دارد,نوساز,"73,333,000"
1148,برج مجلل مروارید/88متر/2خواب/کلیدنخورده,باغ فیض,4667,"5,900,000,000",88,آپارتمان,2,دارد,دارد,دارد,نوساز,"67,045,000"
1149,فروش آپارتمان 220 متر پنت هاوس + 45 تراس در باغ فیض,باغ فیض,4667,"14,500,000,000",220,آپارتمان,3,دارد,دارد,دارد,نوساز,"65,909,000"
1150,فروش آپارتمان 120 متر در باغ فیض فوری,باغ فیض,4667,"7,800,000,000",117,آپارتمان,2,دارد,دارد,دارد,7 سال,"66,667,000"
1151,فروش آپارتمان 64 متر کلیدنخورده در باغ فیض,باغ فیض,4667,"4,290,000,000",64,آپارتمان,1,دارد,دارد,دارد,نوساز,"67,031,000"
1152,فروش آپارتمان 73 متر در باغ فیض,باغ فیض,4667,"5,150,000,000",73,آپارتمان,2,دارد,دارد,,18 سال,"70,548,000"
1153,50متری نوساز کلید نخورده فوری,باغ فیض,4667,"4,000,000,000",50,آپارتمان,1,دارد,دارد,دارد,نوساز,"80,000,000"
1154,فروش آپارتمان 64 متر در باغ فیض فوری,باغ فیض,4667,"4,700,000,000",64,آپارتمان,1,دارد,دارد,دارد,6 سال,"73,438,000"
1155,فروش آپارتمان 80 متر در باغ فیض,باغ فیض,4667,"5,750,000,000",80,آپارتمان,2,دارد,دارد,دارد,15 سال,"71,875,000"
1156,فروش آپارتمان 77 متر در باغ فیض,باغ فیض,4667,"5,750,000,000",77,آپارتمان,2,دارد,دارد,دارد,17 سال,"74,675,000"
1157,برج مجلل مروارید/95متر/ 2 خواب/ کلید نخورده,باغ فیض,4667,"6,600,000,000",95,آپارتمان,2,دارد,دارد,دارد,نوساز,"69,474,000"
